"DateID","FullDate","Day","Month","Quarter","Year"
"5563","2021-07-06","6","7","3","2021"
"5564","2021-07-06","6","7","3","2021"
"5565","2021-07-06","6","7","3","2021"
"5566","2021-07-06","6","7","3","2021"
"5567","2021-07-06","6","7","3","2021"
"5568","2021-07-06","6","7","3","2021"
"5569","2021-07-06","6","7","3","2021"
"5570","2021-07-06","6","7","3","2021"
"5571","2021-07-06","6","7","3","2021"
"5572","2021-07-06","6","7","3","2021"
"5573","2021-07-06","6","7","3","2021"
"5574","2021-07-06","6","7","3","2021"
"5575","2021-07-06","6","7","3","2021"
"5576","2021-07-06","6","7","3","2021"
"5577","2021-07-06","6","7","3","2021"
"5578","2021-07-06","6","7","3","2021"
"5579","2021-07-06","6","7","3","2021"
"5580","2021-07-06","6","7","3","2021"
"5581","2021-07-06","6","7","3","2021"
"5582","2021-07-06","6","7","3","2021"
"5583","2021-07-06","6","7","3","2021"
"5584","2021-07-06","6","7","3","2021"
"5585","2021-07-06","6","7","3","2021"
"5586","2021-07-06","6","7","3","2021"
"5587","2021-07-06","6","7","3","2021"
"5588","2021-07-06","6","7","3","2021"
"5589","2021-07-06","6","7","3","2021"
"5590","2021-07-07","7","7","3","2021"
"5591","2021-07-07","7","7","3","2021"
"5592","2021-07-07","7","7","3","2021"
"5593","2021-07-07","7","7","3","2021"
"5594","2021-07-08","8","7","3","2021"
"5595","2021-07-08","8","7","3","2021"
"5596","2021-07-08","8","7","3","2021"
"5597","2021-07-08","8","7","3","2021"
"5598","2021-07-08","8","7","3","2021"
"5599","2021-07-08","8","7","3","2021"
"5600","2021-07-08","8","7","3","2021"
"5601","2021-07-08","8","7","3","2021"
"5602","2021-07-08","8","7","3","2021"
"5603","2021-07-08","8","7","3","2021"
"5604","2021-07-08","8","7","3","2021"
"5605","2021-07-08","8","7","3","2021"
"5606","2021-07-08","8","7","3","2021"
"5607","2021-07-08","8","7","3","2021"
"5608","2021-07-08","8","7","3","2021"
"5609","2021-07-08","8","7","3","2021"
"5610","2021-07-08","8","7","3","2021"
"5611","2021-07-08","8","7","3","2021"
"5612","2021-07-08","8","7","3","2021"
"5613","2021-07-08","8","7","3","2021"
"5614","2021-07-08","8","7","3","2021"
"5615","2021-07-08","8","7","3","2021"
"5616","2021-07-08","8","7","3","2021"
"5617","2021-07-08","8","7","3","2021"
"5618","2021-07-08","8","7","3","2021"
"5619","2021-07-08","8","7","3","2021"
"5620","2021-07-08","8","7","3","2021"
"5621","2021-07-08","8","7","3","2021"
"5622","2021-07-09","9","7","3","2021"
"5623","2021-07-09","9","7","3","2021"
"5624","2021-07-09","9","7","3","2021"
"5625","2021-07-09","9","7","3","2021"
"5626","2021-07-09","9","7","3","2021"
"5627","2021-07-09","9","7","3","2021"
"5628","2021-07-09","9","7","3","2021"
"5629","2021-07-09","9","7","3","2021"
"5630","2021-07-09","9","7","3","2021"
"5631","2021-07-09","9","7","3","2021"
"5632","2021-07-09","9","7","3","2021"
"5633","2021-07-09","9","7","3","2021"
"5634","2021-07-09","9","7","3","2021"
"5635","2021-07-09","9","7","3","2021"
"5636","2021-07-09","9","7","3","2021"
"5637","2021-07-09","9","7","3","2021"
"5638","2021-07-09","9","7","3","2021"
"5639","2021-07-09","9","7","3","2021"
"5640","2021-07-09","9","7","3","2021"
"5641","2021-07-09","9","7","3","2021"
"5642","2021-07-09","9","7","3","2021"
"5643","2021-07-09","9","7","3","2021"
"5644","2021-07-09","9","7","3","2021"
"5645","2021-07-09","9","7","3","2021"
"5646","2021-07-09","9","7","3","2021"
"5647","2021-07-09","9","7","3","2021"
"5648","2021-07-09","9","7","3","2021"
"5649","2021-07-09","9","7","3","2021"
"5650","2021-07-09","9","7","3","2021"
"5651","2021-07-09","9","7","3","2021"
"5652","2021-07-09","9","7","3","2021"
"5653","2021-07-09","9","7","3","2021"
"5654","2021-07-09","9","7","3","2021"
"5655","2021-07-09","9","7","3","2021"
"5656","2021-07-09","9","7","3","2021"
"5657","2021-07-09","9","7","3","2021"
"5658","2021-07-09","9","7","3","2021"
"5659","2021-07-09","9","7","3","2021"
"5660","2021-07-09","9","7","3","2021"
"5661","2021-07-09","9","7","3","2021"
"5662","2021-07-10","10","7","3","2021"
"5663","2021-07-10","10","7","3","2021"
"5664","2021-07-10","10","7","3","2021"
"5665","2021-07-10","10","7","3","2021"
"5666","2021-07-10","10","7","3","2021"
"5667","2021-07-10","10","7","3","2021"
"5668","2021-07-10","10","7","3","2021"
"5669","2021-07-10","10","7","3","2021"
"5670","2021-07-10","10","7","3","2021"
"5671","2021-07-10","10","7","3","2021"
"5672","2021-07-10","10","7","3","2021"
"5673","2021-07-10","10","7","3","2021"
"5674","2021-07-10","10","7","3","2021"
"5675","2021-07-10","10","7","3","2021"
"5676","2021-07-10","10","7","3","2021"
"5677","2021-07-10","10","7","3","2021"
"5678","2021-07-10","10","7","3","2021"
"5679","2021-07-10","10","7","3","2021"
"5680","2021-07-10","10","7","3","2021"
"5681","2021-07-10","10","7","3","2021"
"5682","2021-07-10","10","7","3","2021"
"5683","2021-07-10","10","7","3","2021"
"5684","2021-07-10","10","7","3","2021"
"5685","2021-07-10","10","7","3","2021"
"5686","2021-07-10","10","7","3","2021"
"5687","2021-07-10","10","7","3","2021"
"5688","2021-07-10","10","7","3","2021"
"5689","2021-07-10","10","7","3","2021"
"5690","2021-07-10","10","7","3","2021"
"5691","2021-07-10","10","7","3","2021"
"5692","2021-07-10","10","7","3","2021"
"5693","2021-07-10","10","7","3","2021"
"5694","2021-07-10","10","7","3","2021"
"5695","2021-07-10","10","7","3","2021"
"5696","2021-07-10","10","7","3","2021"
"5697","2021-07-10","10","7","3","2021"
"5698","2021-07-10","10","7","3","2021"
"5699","2021-07-10","10","7","3","2021"
"5700","2021-07-10","10","7","3","2021"
"5701","2021-07-10","10","7","3","2021"
"5702","2021-07-10","10","7","3","2021"
"5703","2021-07-10","10","7","3","2021"
"5704","2021-07-10","10","7","3","2021"
"5705","2021-07-10","10","7","3","2021"
"5706","2021-07-10","10","7","3","2021"
"5707","2021-07-10","10","7","3","2021"
"5708","2021-07-10","10","7","3","2021"
"5709","2021-07-10","10","7","3","2021"
"5710","2021-07-10","10","7","3","2021"
"5711","2021-07-10","10","7","3","2021"
"5712","2021-07-10","10","7","3","2021"
"5713","2021-07-10","10","7","3","2021"
"5714","2021-07-11","11","7","3","2021"
"5715","2021-07-11","11","7","3","2021"
"5716","2021-07-11","11","7","3","2021"
"5717","2021-07-11","11","7","3","2021"
"5718","2021-07-11","11","7","3","2021"
"5719","2021-07-11","11","7","3","2021"
"5720","2021-07-11","11","7","3","2021"
"5721","2021-07-11","11","7","3","2021"
"5722","2021-07-11","11","7","3","2021"
"5723","2021-07-11","11","7","3","2021"
"5724","2021-07-11","11","7","3","2021"
"5725","2021-07-11","11","7","3","2021"
"5726","2021-07-11","11","7","3","2021"
"5727","2021-07-11","11","7","3","2021"
"5728","2021-07-11","11","7","3","2021"
"5729","2021-07-11","11","7","3","2021"
"5730","2021-07-12","12","7","3","2021"
"5731","2021-07-12","12","7","3","2021"
"5732","2021-07-12","12","7","3","2021"
"5733","2021-07-12","12","7","3","2021"
"5734","2021-07-12","12","7","3","2021"
"5735","2021-07-12","12","7","3","2021"
"5736","2021-07-12","12","7","3","2021"
"5737","2021-07-12","12","7","3","2021"
"5738","2021-07-12","12","7","3","2021"
"5739","2021-07-12","12","7","3","2021"
"5740","2021-07-12","12","7","3","2021"
"5741","2021-07-12","12","7","3","2021"
"5742","2021-07-12","12","7","3","2021"
"5743","2021-07-12","12","7","3","2021"
"5744","2021-07-12","12","7","3","2021"
"5745","2021-07-12","12","7","3","2021"
"5746","2021-07-12","12","7","3","2021"
"5747","2021-07-12","12","7","3","2021"
"5748","2021-07-12","12","7","3","2021"
"5749","2021-07-12","12","7","3","2021"
"5750","2021-07-12","12","7","3","2021"
"5751","2021-07-12","12","7","3","2021"
"5752","2021-07-12","12","7","3","2021"
"5753","2021-07-12","12","7","3","2021"
"5754","2021-07-12","12","7","3","2021"
"5755","2021-07-12","12","7","3","2021"
"5756","2021-07-12","12","7","3","2021"
"5757","2021-07-12","12","7","3","2021"
"5758","2021-07-12","12","7","3","2021"
"5759","2021-07-12","12","7","3","2021"
"5760","2021-07-12","12","7","3","2021"
"5761","2021-07-12","12","7","3","2021"
"5762","2021-07-12","12","7","3","2021"
"5763","2021-07-12","12","7","3","2021"
"5764","2021-07-13","13","7","3","2021"
"5765","2021-07-13","13","7","3","2021"
"5766","2021-07-13","13","7","3","2021"
"5767","2021-07-13","13","7","3","2021"
"5768","2021-07-13","13","7","3","2021"
"5769","2021-07-13","13","7","3","2021"
"5770","2021-07-13","13","7","3","2021"
"5771","2021-07-13","13","7","3","2021"
"5772","2021-07-13","13","7","3","2021"
"5773","2021-07-13","13","7","3","2021"
"5774","2021-07-13","13","7","3","2021"
"5775","2021-07-13","13","7","3","2021"
"5776","2021-07-13","13","7","3","2021"
"5777","2021-07-13","13","7","3","2021"
"5778","2021-07-13","13","7","3","2021"
"5779","2021-07-13","13","7","3","2021"
"5780","2021-07-13","13","7","3","2021"
"5781","2021-07-13","13","7","3","2021"
"5782","2021-07-13","13","7","3","2021"
"5783","2021-07-13","13","7","3","2021"
"5784","2021-07-13","13","7","3","2021"
"5785","2021-07-13","13","7","3","2021"
"5786","2021-07-13","13","7","3","2021"
"5787","2021-07-13","13","7","3","2021"
"5788","2021-07-13","13","7","3","2021"
"5789","2021-07-13","13","7","3","2021"
"5790","2021-07-13","13","7","3","2021"
"5791","2021-07-13","13","7","3","2021"
"5792","2021-07-13","13","7","3","2021"
"5793","2021-07-13","13","7","3","2021"
"5794","2021-07-13","13","7","3","2021"
"5795","2021-07-13","13","7","3","2021"
"5796","2021-07-13","13","7","3","2021"
"5797","2021-07-13","13","7","3","2021"
"5798","2021-07-14","14","7","3","2021"
"5799","2021-07-14","14","7","3","2021"
"5800","2021-07-14","14","7","3","2021"
"5801","2021-07-14","14","7","3","2021"
"5802","2021-07-15","15","7","3","2021"
"5803","2021-07-15","15","7","3","2021"
"5804","2021-07-15","15","7","3","2021"
"5805","2021-07-15","15","7","3","2021"
"5806","2021-07-15","15","7","3","2021"
"5807","2021-07-15","15","7","3","2021"
"5808","2021-07-15","15","7","3","2021"
"5809","2021-07-15","15","7","3","2021"
"5810","2021-07-15","15","7","3","2021"
"5811","2021-07-15","15","7","3","2021"
"5812","2021-07-15","15","7","3","2021"
"5813","2021-07-15","15","7","3","2021"
"5814","2021-07-15","15","7","3","2021"
"5815","2021-07-15","15","7","3","2021"
"5816","2021-07-15","15","7","3","2021"
"5817","2021-07-15","15","7","3","2021"
"5818","2021-07-16","16","7","3","2021"
"5819","2021-07-16","16","7","3","2021"
"5820","2021-07-16","16","7","3","2021"
"5821","2021-07-16","16","7","3","2021"
"5822","2021-07-16","16","7","3","2021"
"5823","2021-07-16","16","7","3","2021"
"5824","2021-07-16","16","7","3","2021"
"5825","2021-07-16","16","7","3","2021"
"5826","2021-07-16","16","7","3","2021"
"5827","2021-07-16","16","7","3","2021"
"5828","2021-07-16","16","7","3","2021"
"5829","2021-07-16","16","7","3","2021"
"5830","2021-07-16","16","7","3","2021"
"5831","2021-07-16","16","7","3","2021"
"5832","2021-07-16","16","7","3","2021"
"5833","2021-07-16","16","7","3","2021"
"5834","2021-07-16","16","7","3","2021"
"5835","2021-07-16","16","7","3","2021"
"5836","2021-07-16","16","7","3","2021"
"5837","2021-07-16","16","7","3","2021"
"5838","2021-07-16","16","7","3","2021"
"5839","2021-07-16","16","7","3","2021"
"5840","2021-07-16","16","7","3","2021"
"5841","2021-07-16","16","7","3","2021"
"5842","2021-07-16","16","7","3","2021"
"5843","2021-07-16","16","7","3","2021"
"5844","2021-07-16","16","7","3","2021"
"5845","2021-07-16","16","7","3","2021"
"5846","2021-07-16","16","7","3","2021"
"5847","2021-07-16","16","7","3","2021"
"5848","2021-07-16","16","7","3","2021"
"5849","2021-07-16","16","7","3","2021"
"5850","2021-07-16","16","7","3","2021"
"5851","2021-07-16","16","7","3","2021"
"5852","2021-07-16","16","7","3","2021"
"5853","2021-07-16","16","7","3","2021"
"5854","2021-07-16","16","7","3","2021"
"5855","2021-07-16","16","7","3","2021"
"5856","2021-07-16","16","7","3","2021"
"5857","2021-07-16","16","7","3","2021"
"5858","2021-07-16","16","7","3","2021"
"5859","2021-07-16","16","7","3","2021"
"5860","2021-07-16","16","7","3","2021"
"5861","2021-07-16","16","7","3","2021"
"5862","2021-07-16","16","7","3","2021"
"5863","2021-07-16","16","7","3","2021"
"5864","2021-07-16","16","7","3","2021"
"5865","2021-07-16","16","7","3","2021"
"5866","2021-07-16","16","7","3","2021"
"5867","2021-07-16","16","7","3","2021"
"5868","2021-07-16","16","7","3","2021"
"5869","2021-07-16","16","7","3","2021"
"5870","2021-07-16","16","7","3","2021"
"5871","2021-07-16","16","7","3","2021"
"5872","2021-07-16","16","7","3","2021"
"5873","2021-07-16","16","7","3","2021"
"5874","2021-07-16","16","7","3","2021"
"5875","2021-07-16","16","7","3","2021"
"5876","2021-07-16","16","7","3","2021"
"5877","2021-07-16","16","7","3","2021"
"5878","2021-07-16","16","7","3","2021"
"5879","2021-07-16","16","7","3","2021"
"5880","2021-07-16","16","7","3","2021"
"5881","2021-07-16","16","7","3","2021"
"5882","2021-07-16","16","7","3","2021"
"5883","2021-07-16","16","7","3","2021"
"5884","2021-07-16","16","7","3","2021"
"5885","2021-07-16","16","7","3","2021"
"5886","2021-07-16","16","7","3","2021"
"5887","2021-07-16","16","7","3","2021"
"5888","2021-07-17","17","7","3","2021"
"5889","2021-07-17","17","7","3","2021"
"5890","2021-07-17","17","7","3","2021"
"5891","2021-07-17","17","7","3","2021"
"5892","2021-07-17","17","7","3","2021"
"5893","2021-07-17","17","7","3","2021"
"5894","2021-07-17","17","7","3","2021"
"5895","2021-07-17","17","7","3","2021"
"5896","2021-07-17","17","7","3","2021"
"5897","2021-07-17","17","7","3","2021"
"5898","2021-07-17","17","7","3","2021"
"5899","2021-07-17","17","7","3","2021"
"5900","2021-07-17","17","7","3","2021"
"5901","2021-07-17","17","7","3","2021"
"5902","2021-07-17","17","7","3","2021"
"5903","2021-07-17","17","7","3","2021"
"5904","2021-07-17","17","7","3","2021"
"5905","2021-07-17","17","7","3","2021"
"5906","2021-07-17","17","7","3","2021"
"5907","2021-07-17","17","7","3","2021"
"5908","2021-07-17","17","7","3","2021"
"5909","2021-07-17","17","7","3","2021"
"5910","2021-07-17","17","7","3","2021"
"5911","2021-07-17","17","7","3","2021"
"5912","2021-07-17","17","7","3","2021"
"5913","2021-07-17","17","7","3","2021"
"5914","2021-07-17","17","7","3","2021"
"5915","2021-07-17","17","7","3","2021"
"5916","2021-07-17","17","7","3","2021"
"5917","2021-07-17","17","7","3","2021"
"5918","2021-07-17","17","7","3","2021"
"5919","2021-07-17","17","7","3","2021"
"5920","2021-07-17","17","7","3","2021"
"5921","2021-07-17","17","7","3","2021"
"5922","2021-07-18","18","7","3","2021"
"5923","2021-07-18","18","7","3","2021"
"5924","2021-07-18","18","7","3","2021"
"5925","2021-07-18","18","7","3","2021"
"5926","2021-07-19","19","7","3","2021"
"5927","2021-07-19","19","7","3","2021"
"5928","2021-07-19","19","7","3","2021"
"5929","2021-07-19","19","7","3","2021"
"5930","2021-07-19","19","7","3","2021"
"5931","2021-07-19","19","7","3","2021"
"5932","2021-07-19","19","7","3","2021"
"5933","2021-07-19","19","7","3","2021"
"5934","2021-07-19","19","7","3","2021"
"5935","2021-07-19","19","7","3","2021"
"5936","2021-07-19","19","7","3","2021"
"5937","2021-07-19","19","7","3","2021"
"5938","2021-07-19","19","7","3","2021"
"5939","2021-07-19","19","7","3","2021"
"5940","2021-07-19","19","7","3","2021"
"5941","2021-07-19","19","7","3","2021"
"5942","2021-07-19","19","7","3","2021"
"5943","2021-07-19","19","7","3","2021"
"5944","2021-07-19","19","7","3","2021"
"5945","2021-07-19","19","7","3","2021"
"5946","2021-07-19","19","7","3","2021"
"5947","2021-07-19","19","7","3","2021"
"5948","2021-07-19","19","7","3","2021"
"5949","2021-07-19","19","7","3","2021"
"5950","2021-07-19","19","7","3","2021"
"5951","2021-07-19","19","7","3","2021"
"5952","2021-07-19","19","7","3","2021"
"5953","2021-07-19","19","7","3","2021"
"5954","2021-07-19","19","7","3","2021"
"5955","2021-07-19","19","7","3","2021"
"5956","2021-07-19","19","7","3","2021"
"5957","2021-07-19","19","7","3","2021"
"5958","2021-07-19","19","7","3","2021"
"5959","2021-07-19","19","7","3","2021"
"5960","2021-07-19","19","7","3","2021"
"5961","2021-07-19","19","7","3","2021"
"5962","2021-07-19","19","7","3","2021"
"5963","2021-07-19","19","7","3","2021"
"5964","2021-07-19","19","7","3","2021"
"5965","2021-07-19","19","7","3","2021"
"5966","2021-07-20","20","7","3","2021"
"5967","2021-07-20","20","7","3","2021"
"5968","2021-07-20","20","7","3","2021"
"5969","2021-07-20","20","7","3","2021"
"5970","2021-07-20","20","7","3","2021"
"5971","2021-07-20","20","7","3","2021"
"5972","2021-07-20","20","7","3","2021"
"5973","2021-07-20","20","7","3","2021"
"5974","2021-07-20","20","7","3","2021"
"5975","2021-07-20","20","7","3","2021"
"5976","2021-07-20","20","7","3","2021"
"5977","2021-07-20","20","7","3","2021"
"5978","2021-07-20","20","7","3","2021"
"5979","2021-07-20","20","7","3","2021"
"5980","2021-07-20","20","7","3","2021"
"5981","2021-07-20","20","7","3","2021"
"5982","2021-07-20","20","7","3","2021"
"5983","2021-07-20","20","7","3","2021"
"5984","2021-07-20","20","7","3","2021"
"5985","2021-07-20","20","7","3","2021"
"5986","2021-07-20","20","7","3","2021"
"5987","2021-07-20","20","7","3","2021"
"5988","2021-07-20","20","7","3","2021"
"5989","2021-07-20","20","7","3","2021"
"5990","2021-07-20","20","7","3","2021"
"5991","2021-07-20","20","7","3","2021"
"5992","2021-07-20","20","7","3","2021"
"5993","2021-07-20","20","7","3","2021"
"5994","2021-07-21","21","7","3","2021"
"5995","2021-07-21","21","7","3","2021"
"5996","2021-07-21","21","7","3","2021"
"5997","2021-07-21","21","7","3","2021"
"5998","2021-07-21","21","7","3","2021"
"5999","2021-07-21","21","7","3","2021"
"6000","2021-07-21","21","7","3","2021"
"6001","2021-07-21","21","7","3","2021"
"6002","2021-07-21","21","7","3","2021"
"6003","2021-07-21","21","7","3","2021"
"6004","2021-07-21","21","7","3","2021"
"6005","2021-07-21","21","7","3","2021"
"6006","2021-07-21","21","7","3","2021"
"6007","2021-07-21","21","7","3","2021"
"6008","2021-07-21","21","7","3","2021"
"6009","2021-07-21","21","7","3","2021"
"6010","2021-07-22","22","7","3","2021"
"6011","2021-07-22","22","7","3","2021"
"6012","2021-07-22","22","7","3","2021"
"6013","2021-07-22","22","7","3","2021"
"6014","2021-07-22","22","7","3","2021"
"6015","2021-07-22","22","7","3","2021"
"6016","2021-07-22","22","7","3","2021"
"6017","2021-07-22","22","7","3","2021"
"6018","2021-07-22","22","7","3","2021"
"6019","2021-07-22","22","7","3","2021"
"6020","2021-07-22","22","7","3","2021"
"6021","2021-07-22","22","7","3","2021"
"6022","2021-07-22","22","7","3","2021"
"6023","2021-07-22","22","7","3","2021"
"6024","2021-07-22","22","7","3","2021"
"6025","2021-07-22","22","7","3","2021"
"6026","2021-07-22","22","7","3","2021"
"6027","2021-07-22","22","7","3","2021"
"6028","2021-07-22","22","7","3","2021"
"6029","2021-07-22","22","7","3","2021"
"6030","2021-07-22","22","7","3","2021"
"6031","2021-07-22","22","7","3","2021"
"6032","2021-07-23","23","7","3","2021"
"6033","2021-07-23","23","7","3","2021"
"6034","2021-07-23","23","7","3","2021"
"6035","2021-07-23","23","7","3","2021"
"6036","2021-07-23","23","7","3","2021"
"6037","2021-07-23","23","7","3","2021"
"6038","2021-07-23","23","7","3","2021"
"6039","2021-07-23","23","7","3","2021"
"6040","2021-07-23","23","7","3","2021"
"6041","2021-07-23","23","7","3","2021"
"6042","2021-07-23","23","7","3","2021"
"6043","2021-07-23","23","7","3","2021"
"6044","2021-07-23","23","7","3","2021"
"6045","2021-07-23","23","7","3","2021"
"6046","2021-07-23","23","7","3","2021"
"6047","2021-07-23","23","7","3","2021"
"6048","2021-07-23","23","7","3","2021"
"6049","2021-07-23","23","7","3","2021"
"6050","2021-07-23","23","7","3","2021"
"6051","2021-07-23","23","7","3","2021"
"6052","2021-07-23","23","7","3","2021"
"6053","2021-07-23","23","7","3","2021"
"6054","2021-07-23","23","7","3","2021"
"6055","2021-07-23","23","7","3","2021"
"6056","2021-07-23","23","7","3","2021"
"6057","2021-07-23","23","7","3","2021"
"6058","2021-07-23","23","7","3","2021"
"6059","2021-07-23","23","7","3","2021"
"6060","2021-07-23","23","7","3","2021"
"6061","2021-07-23","23","7","3","2021"
"6062","2021-07-23","23","7","3","2021"
"6063","2021-07-23","23","7","3","2021"
"6064","2021-07-23","23","7","3","2021"
"6065","2021-07-23","23","7","3","2021"
"6066","2021-07-23","23","7","3","2021"
"6067","2021-07-23","23","7","3","2021"
"6068","2021-07-23","23","7","3","2021"
"6069","2021-07-23","23","7","3","2021"
"6070","2021-07-23","23","7","3","2021"
"6071","2021-07-23","23","7","3","2021"
"6072","2021-07-24","24","7","3","2021"
"6073","2021-07-24","24","7","3","2021"
"6074","2021-07-24","24","7","3","2021"
"6075","2021-07-24","24","7","3","2021"
"6076","2021-07-25","25","7","3","2021"
"6077","2021-07-25","25","7","3","2021"
"6078","2021-07-25","25","7","3","2021"
"6079","2021-07-25","25","7","3","2021"
"6080","2021-07-25","25","7","3","2021"
"6081","2021-07-25","25","7","3","2021"
"6082","2021-07-25","25","7","3","2021"
"6083","2021-07-25","25","7","3","2021"
"6084","2021-07-25","25","7","3","2021"
"6085","2021-07-25","25","7","3","2021"
"6086","2021-07-25","25","7","3","2021"
"6087","2021-07-25","25","7","3","2021"
"6088","2021-07-25","25","7","3","2021"
"6089","2021-07-25","25","7","3","2021"
"6090","2021-07-25","25","7","3","2021"
"6091","2021-07-25","25","7","3","2021"
"6092","2021-07-25","25","7","3","2021"
"6093","2021-07-25","25","7","3","2021"
"6094","2021-07-25","25","7","3","2021"
"6095","2021-07-25","25","7","3","2021"
"6096","2021-07-25","25","7","3","2021"
"6097","2021-07-25","25","7","3","2021"
"6098","2021-07-26","26","7","3","2021"
"6099","2021-07-26","26","7","3","2021"
"6100","2021-07-26","26","7","3","2021"
"6101","2021-07-26","26","7","3","2021"
"6102","2021-07-27","27","7","3","2021"
"6103","2021-07-27","27","7","3","2021"
"6104","2021-07-27","27","7","3","2021"
"6105","2021-07-27","27","7","3","2021"
"6106","2021-07-28","28","7","3","2021"
"6107","2021-07-28","28","7","3","2021"
"6108","2021-07-28","28","7","3","2021"
"6109","2021-07-28","28","7","3","2021"
"6110","2021-07-29","29","7","3","2021"
"6111","2021-07-29","29","7","3","2021"
"6112","2021-07-29","29","7","3","2021"
"6113","2021-07-29","29","7","3","2021"
"6114","2021-07-30","30","7","3","2021"
"6115","2021-07-30","30","7","3","2021"
"6116","2021-07-30","30","7","3","2021"
"6117","2021-07-30","30","7","3","2021"
"6118","2021-07-31","31","7","3","2021"
"6119","2021-07-31","31","7","3","2021"
"6120","2021-07-31","31","7","3","2021"
"6121","2021-07-31","31","7","3","2021"
"6122","2021-08-01","1","8","3","2021"
"6123","2021-08-01","1","8","3","2021"
"6124","2021-08-01","1","8","3","2021"
"6125","2021-08-01","1","8","3","2021"
"6126","2021-08-02","2","8","3","2021"
"6127","2021-08-02","2","8","3","2021"
"6128","2021-08-02","2","8","3","2021"
"6129","2021-08-02","2","8","3","2021"
"6130","2021-08-03","3","8","3","2021"
"6131","2021-08-03","3","8","3","2021"
"6132","2021-08-03","3","8","3","2021"
"6133","2021-08-03","3","8","3","2021"
"6134","2021-08-03","3","8","3","2021"
"6135","2021-08-03","3","8","3","2021"
"6136","2021-08-03","3","8","3","2021"
"6137","2021-08-03","3","8","3","2021"
"6138","2021-08-03","3","8","3","2021"
"6139","2021-08-03","3","8","3","2021"
"6140","2021-08-03","3","8","3","2021"
"6141","2021-08-03","3","8","3","2021"
"6142","2021-08-03","3","8","3","2021"
"6143","2021-08-03","3","8","3","2021"
"6144","2021-08-03","3","8","3","2021"
"6145","2021-08-03","3","8","3","2021"
"6146","2021-08-03","3","8","3","2021"
"6147","2021-08-03","3","8","3","2021"
"6148","2021-08-03","3","8","3","2021"
"6149","2021-08-03","3","8","3","2021"
"6150","2021-08-03","3","8","3","2021"
"6151","2021-08-03","3","8","3","2021"
"6152","2021-08-03","3","8","3","2021"
"6153","2021-08-03","3","8","3","2021"
"6154","2021-08-03","3","8","3","2021"
"6155","2021-08-03","3","8","3","2021"
"6156","2021-08-03","3","8","3","2021"
"6157","2021-08-03","3","8","3","2021"
"6158","2021-08-04","4","8","3","2021"
"6159","2021-08-04","4","8","3","2021"
"6160","2021-08-04","4","8","3","2021"
"6161","2021-08-04","4","8","3","2021"
"6162","2021-08-04","4","8","3","2021"
"6163","2021-08-04","4","8","3","2021"
"6164","2021-08-04","4","8","3","2021"
"6165","2021-08-04","4","8","3","2021"
"6166","2021-08-04","4","8","3","2021"
"6167","2021-08-04","4","8","3","2021"
"6168","2021-08-04","4","8","3","2021"
"6169","2021-08-04","4","8","3","2021"
"6170","2021-08-04","4","8","3","2021"
"6171","2021-08-04","4","8","3","2021"
"6172","2021-08-04","4","8","3","2021"
"6173","2021-08-04","4","8","3","2021"
"6174","2021-08-04","4","8","3","2021"
"6175","2021-08-04","4","8","3","2021"
"6176","2021-08-04","4","8","3","2021"
"6177","2021-08-04","4","8","3","2021"
"6178","2021-08-04","4","8","3","2021"
"6179","2021-08-04","4","8","3","2021"
"6180","2021-08-05","5","8","3","2021"
"6181","2021-08-05","5","8","3","2021"
"6182","2021-08-05","5","8","3","2021"
"6183","2021-08-05","5","8","3","2021"
"6184","2021-08-05","5","8","3","2021"
"6185","2021-08-06","6","8","3","2021"
"6186","2021-08-06","6","8","3","2021"
"6187","2021-08-06","6","8","3","2021"
"6188","2021-08-06","6","8","3","2021"
"6189","2021-08-06","6","8","3","2021"
"6190","2021-08-06","6","8","3","2021"
"6191","2021-08-06","6","8","3","2021"
"6192","2021-08-06","6","8","3","2021"
"6193","2021-08-06","6","8","3","2021"
"6194","2021-08-06","6","8","3","2021"
"6195","2021-08-06","6","8","3","2021"
"6196","2021-08-06","6","8","3","2021"
"6197","2021-08-06","6","8","3","2021"
"6198","2021-08-06","6","8","3","2021"
"6199","2021-08-06","6","8","3","2021"
"6200","2021-08-06","6","8","3","2021"
"6201","2021-08-06","6","8","3","2021"
"6202","2021-08-06","6","8","3","2021"
"6203","2021-08-06","6","8","3","2021"
"6204","2021-08-06","6","8","3","2021"
"6205","2021-08-06","6","8","3","2021"
"6206","2021-08-06","6","8","3","2021"
"6207","2021-08-06","6","8","3","2021"
"6208","2021-08-06","6","8","3","2021"
"6209","2021-08-06","6","8","3","2021"
"6210","2021-08-06","6","8","3","2021"
"6211","2021-08-06","6","8","3","2021"
"6212","2021-08-06","6","8","3","2021"
"6213","2021-08-06","6","8","3","2021"
"6214","2021-08-07","7","8","3","2021"
"6215","2021-08-07","7","8","3","2021"
"6216","2021-08-07","7","8","3","2021"
"6217","2021-08-07","7","8","3","2021"
"6218","2021-08-07","7","8","3","2021"
"6219","2021-08-07","7","8","3","2021"
"6220","2021-08-07","7","8","3","2021"
"6221","2021-08-07","7","8","3","2021"
"6222","2021-08-07","7","8","3","2021"
"6223","2021-08-07","7","8","3","2021"
"6224","2021-08-07","7","8","3","2021"
"6225","2021-08-07","7","8","3","2021"
"6226","2021-08-07","7","8","3","2021"
"6227","2021-08-07","7","8","3","2021"
